assay_chembl_id,assay_description,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value
CHEMBL5738511,"KRas G12D Surface Plasmon Resonance (SPR) Binding Assay: Table 1: Briefly, 1 L of 1.05× HBS-Mg buffer (262.5 mM Bioultra Hepes, pH 7.5, 157.5 mM NaCl, 105 mM MgCl2, 0.525 mM TCEP, 0.0305% Brij-35) was prepared and filter sterilized using a 0.22 μm bottle top filter. Approximately 50 mL of 1.05× HBS-Mg buffer was removed and saved for future dilutions. A 50 mL aliquot of DMSO (Sigma Aldrich DMSO Lot. #SHBK2079) was added and continued to stir for 10 minutes, creating the final 1.0× HBS-Mg buffer (250 mM Bioultra Hepes pH 7.5, 150 mM NaCl, 100 mM MgCl2, 0.5mM TCEP, 0.03% Brij-35).",CO[C@@H]1C[C@@H]2CN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)C[C@H]1N2,CHEMBL5729338,CHEMBL6013556,6.74,Kd,nM,183.0,Kd,nM,183.0
CHEMBL5738511,"KRas G12D Surface Plasmon Resonance (SPR) Binding Assay: Table 1: Briefly, 1 L of 1.05× HBS-Mg buffer (262.5 mM Bioultra Hepes, pH 7.5, 157.5 mM NaCl, 105 mM MgCl2, 0.525 mM TCEP, 0.0305% Brij-35) was prepared and filter sterilized using a 0.22 μm bottle top filter. Approximately 50 mL of 1.05× HBS-Mg buffer was removed and saved for future dilutions. A 50 mL aliquot of DMSO (Sigma Aldrich DMSO Lot. #SHBK2079) was added and continued to stir for 10 minutes, creating the final 1.0× HBS-Mg buffer (250 mM Bioultra Hepes pH 7.5, 150 mM NaCl, 100 mM MgCl2, 0.5mM TCEP, 0.03% Brij-35).",CO[C@@H]1C[C@@H]2CN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)C[C@H]1N2,CHEMBL5729338,CHEMBL6013556,,kon,,,kon,M-1-s-1,
CHEMBL5738511,"KRas G12D Surface Plasmon Resonance (SPR) Binding Assay: Table 1: Briefly, 1 L of 1.05× HBS-Mg buffer (262.5 mM Bioultra Hepes, pH 7.5, 157.5 mM NaCl, 105 mM MgCl2, 0.525 mM TCEP, 0.0305% Brij-35) was prepared and filter sterilized using a 0.22 μm bottle top filter. Approximately 50 mL of 1.05× HBS-Mg buffer was removed and saved for future dilutions. A 50 mL aliquot of DMSO (Sigma Aldrich DMSO Lot. #SHBK2079) was added and continued to stir for 10 minutes, creating the final 1.0× HBS-Mg buffer (250 mM Bioultra Hepes pH 7.5, 150 mM NaCl, 100 mM MgCl2, 0.5mM TCEP, 0.03% Brij-35).",CO[C@@H]1C[C@@H]2CN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)C[C@H]1N2,CHEMBL5729338,CHEMBL6013556,,k_off,s-1,,koff,s-1,
CHEMBL5738511,"KRas G12D Surface Plasmon Resonance (SPR) Binding Assay: Table 1: Briefly, 1 L of 1.05× HBS-Mg buffer (262.5 mM Bioultra Hepes, pH 7.5, 157.5 mM NaCl, 105 mM MgCl2, 0.525 mM TCEP, 0.0305% Brij-35) was prepared and filter sterilized using a 0.22 μm bottle top filter. Approximately 50 mL of 1.05× HBS-Mg buffer was removed and saved for future dilutions. A 50 mL aliquot of DMSO (Sigma Aldrich DMSO Lot. #SHBK2079) was added and continued to stir for 10 minutes, creating the final 1.0× HBS-Mg buffer (250 mM Bioultra Hepes pH 7.5, 150 mM NaCl, 100 mM MgCl2, 0.5mM TCEP, 0.03% Brij-35).",CC(C)Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5729338,CHEMBL5844637,6.83,Kd,nM,148.0,Kd,nM,148.0
CHEMBL5738511,"KRas G12D Surface Plasmon Resonance (SPR) Binding Assay: Table 1: Briefly, 1 L of 1.05× HBS-Mg buffer (262.5 mM Bioultra Hepes, pH 7.5, 157.5 mM NaCl, 105 mM MgCl2, 0.525 mM TCEP, 0.0305% Brij-35) was prepared and filter sterilized using a 0.22 μm bottle top filter. Approximately 50 mL of 1.05× HBS-Mg buffer was removed and saved for future dilutions. A 50 mL aliquot of DMSO (Sigma Aldrich DMSO Lot. #SHBK2079) was added and continued to stir for 10 minutes, creating the final 1.0× HBS-Mg buffer (250 mM Bioultra Hepes pH 7.5, 150 mM NaCl, 100 mM MgCl2, 0.5mM TCEP, 0.03% Brij-35).",CC(C)Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5729338,CHEMBL5844637,,kon,,,kon,M-1-s-1,
CHEMBL5738511,"KRas G12D Surface Plasmon Resonance (SPR) Binding Assay: Table 1: Briefly, 1 L of 1.05× HBS-Mg buffer (262.5 mM Bioultra Hepes, pH 7.5, 157.5 mM NaCl, 105 mM MgCl2, 0.525 mM TCEP, 0.0305% Brij-35) was prepared and filter sterilized using a 0.22 μm bottle top filter. Approximately 50 mL of 1.05× HBS-Mg buffer was removed and saved for future dilutions. A 50 mL aliquot of DMSO (Sigma Aldrich DMSO Lot. #SHBK2079) was added and continued to stir for 10 minutes, creating the final 1.0× HBS-Mg buffer (250 mM Bioultra Hepes pH 7.5, 150 mM NaCl, 100 mM MgCl2, 0.5mM TCEP, 0.03% Brij-35).",CC(C)Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5729338,CHEMBL5844637,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)cc2n1,CHEMBL5729338,CHEMBL5899736,6.90,IC50,nM,125.0,IC50,nM,125.0
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)cc2n1,CHEMBL5729338,CHEMBL5899736,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)cc2n1,CHEMBL5729338,CHEMBL5899736,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Fc1c(-c2cccc3cccc(Br)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5729338,CHEMBL5798610,8.92,IC50,nM,1.2,IC50,nM,1.2
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Fc1c(-c2cccc3cccc(Br)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5729338,CHEMBL5798610,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Fc1c(-c2cccc3cccc(Br)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5729338,CHEMBL5798610,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5729338,CHEMBL5200392,8.57,IC50,nM,2.7,IC50,nM,2.7
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5729338,CHEMBL5200392,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5729338,CHEMBL5200392,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",COc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,CHEMBL5729338,CHEMBL5745852,7.60,IC50,nM,25.0,IC50,nM,25.0
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",COc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,CHEMBL5729338,CHEMBL5745852,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",COc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,CHEMBL5729338,CHEMBL5745852,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5729338,CHEMBL5907046,8.02,IC50,nM,9.5,IC50,nM,9.5
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5729338,CHEMBL5907046,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,CHEMBL5729338,CHEMBL5907046,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Oc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,CHEMBL5729338,CHEMBL6053286,6.30,IC50,nM,500.0,IC50,nM,500.0
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Oc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,CHEMBL5729338,CHEMBL6053286,,kon,,,kon,M-1-s-1,
